product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific purchase,Worth for money don't expect premium quality for sound and build .In this budget segment bass and sound good.Day to day usage excellent and call quality also super more over you should maintain your airpods in charging time product will go longer life.over charging to reduce battery life and  over charging product not available carefully use this TWS for any brands your maintenance goes to better life for your product,Madurai,2 months ago,15,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Wonderful,"The sound quality is great, the bass is just crispy and perfect to the ear but there is one major con.These buds do not get support for low latency mode. Playing videogames on it is difficult. But if you use these pair of earphones for multimedia consumption then you have a gem in your hand. It's good for the price and does the job for people who like music.",Bhubaneswar,22 days ago,5,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Must buy!,I always love all the products of boat brand and this is also the one of the best.The sound quality and bass is so good everyone should buy this. From my opinion i love it so much.giving opinion after 2week from buying.,New Delhi,6 days ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Just wow!,1.Sound and bass is truly outstanding2. Battry is very nice easily get a playtime more than 20hours with case3.call quality is good in home but not so good in marketsOverall-8/0Very nice product go for it,Muzaffarpur,9 months ago,12,6
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Great product,Wow is to good 👍 quality super i am very happy 🎉 thank you Flipkart,Raipur,1 month ago,6,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Nice product,"sound- perfect; at least for me.(4.5 out of 5)fit- okayish (3 out of 5)design- good (4 out of 5)color- amazing (5out of 5)case size- its good, but it would have been better if it has matt finish(4 out of 5)battery- AMAZING!! (4.5 out of 5)call quality and voice recording (4 out of 5)at the end, its a great deal and full package at this price range (PS- I got this for 999/-). Worth buying.",New Delhi,4 days ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Worth every penny,It's awesome airdopes 1st time i purchase the product I really like it so much thank you flipkart to give best products for experience in minimum amount,Vasai Virar,3 months ago,4,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Super!,This is a review after 2 week usageVery good product .Battery backup is very goodIts battery is stand for 1 week easily with a single charge.I love this product.I don't like the design.The sound quality is very good.The Bass is very super.Touch controls are very nice to use.Very easy to RESET the airpods.Noise cancellation is not very good but okk to use.The case of the airpods has only one LED light at the bottom.when it in charging the red LED light blinks .if it fully charged the...,Palakkad,4 days ago,1,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Nice product,"I used past 1month the product was a good ,but bass not impress me u have a best bass use neckband",Coimbatore District,5 days ago,1,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Super!,This boat 161 buds in offer price sreel dealThe sound clarity is ok in indoor but in outdoor little back ground noise if you are a bass lover you will love this buds over all satisfied at this price point baterry back up is also good just with out thought go for it.,,6 days ago,1,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Best in the market!,Nice 👍🏻😊,Thane,2 months ago,75,6
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Brilliant,Value for money at this price point...!!! ✅Build Quality and design is awesome...⚡,Budaun District,9 months ago,51,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Wonderful,Best sound quality,Barapali,9 months ago,40,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Delightful,"I liked the design most. Due to it's amazing design,product will never fall from ears.it fits very well in ear, we can run, play while listening music in...",Bhubaneswar,9 months ago,120,22
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,It is Awesome product thanks boat,Krishnagiri District,9 months ago,29,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Good choice,Sound quality and bass quality is super,Amilo,9 months ago,50,8
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,"1. very light weight, it almost feels nothing to ears.2. Beautiful design comparable to apple earpods.3.sound quality is OK4. Calling quality is crystal clear (i have used Truke buds Q1 also, truke offers poor calling quality)",Lucknow,2 months ago,18,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Really Nice,"Awesome earbuds at this price, but blue colour is not as shown in the picture. 👍👍",Gooty,9 months ago,44,8
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Classy product,Good design and value of money.nice product by ur's Lucky,Vinnamala,9 months ago,26,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Wonderful,Battery backup is average  (12hours ) otherwise sounds are good and bass quality is impressive 👌,Baraut,7 months ago,13,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Brilliant,Best product in this price,Berhampur,3 months ago,17,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Very Good,"Best for regular use . Not a good choice for extra bass lover, sound quality is average..",New Delhi,9 months ago,50,10
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Just wow!,Amazing 👌,Bikaner,9 months ago,27,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Wonderful,Sound quality impressive🤘🤘👌Battery backup good👍Looking good😀Fit in ear,Saran,9 months ago,28,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,India's no 1 boat company all time power is music audio songs this bass to great brand product very niceVery good product and good price,Rohtas District,9 months ago,61,15
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Super!,Review after 50days of useSound quality is good Battery doesn't lasts as mentionedLeft side earbud's touch is not responding,Bhubaneswar,9 months ago,13,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Great product,It's amazing in budget cool sound,Pune,4 months ago,9,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",2,Moderate,"After receiving products, one week later one of the earbud is not working",Nandurbar,7 months ago,12,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Unsatisfactory,"Pls dont go for this . Its battery drain 90% to 20% in just one song play worst, it's not fake review. See images , time and battery %",Mumbai,3 months ago,169,65
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Absolute rubbish!,Phone cell pesum pothu sound quality not useVery bad.....😡,Perumandi,3 months ago,76,24
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,fabulous ❤️,Nawanshahr,9 months ago,11,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Useless product,Dont buy this product.. After a 2 week 1 spiker pblm,Kolkata,1 month ago,8,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Value-for-money,Battery 🔋life and sound quality so maja pa nambi vangalam,Chennai,2 months ago,8,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Simply awesome,Superb Product,Panipat,9 months ago,7,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific,Super ❤️🎁❤️❤️ ❤️🎁🎈,Motihari,9 months ago,39,12
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Absolute rubbish!,Voice quality for  calls are soo bad,Perundurai,3 months ago,25,6
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Best in the market!,Amazing tws in this price....go for it guys...u won't be unhappy....,Sri Ganganagar,9 months ago,16,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Simply awesome,Very good product it's is small amount me Like this very nice product 😍❤️❤️❤️🎉🎉Sound I's very goodBass is. Very very goodBattery is long time,Madukkarai,9 months ago,9,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,Sound quality superBatary backup superb.and log Tim of the batary💯%save your money 💸💰Product super stylish.,Anantapur District,9 months ago,27,8
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Horrible,Hi Flipkart .im your regular customer i have bought so many item but this tym I'm so disappointed with the quality of boat airbuds 161 before it' was working good after use of 3-4 days  the battery drained so fastly and left side airbuds not working .,Pathankot,3 months ago,38,12
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Waste of money!,Right airdopes not working after 7 days replacement period is over.,Bihar Sharif,27 days ago,7,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Really Nice,Very nice,Chockli,2 months ago,6,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Horrible,After one month one side is not workingBad experience,Sampla,7 months ago,29,9
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Useless product,Too vastee of money,Tirupati,3 months ago,14,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Awesome,Very nice product,Pune,9 months ago,17,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,"Product was amazing , .. sound quality, base, design everything was awesome ..😍",Jamui District,3 months ago,15,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",2,Could be way better,"The major drawback is not good for calling purpose , the other person will not be able to hear u properly which is irritating.",Jamshedpur,7 months ago,10,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,Awesome product 👌,Bewar,4 months ago,11,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Super!,Highly recommended product,Srikakulam,9 months ago,13,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Terrible product,This is worrest product frnds theesukoni mosapovaddu battery pickup ledhu theesukunna 3 days ki battery pickup padipoyindhi naa life lo first time mosapoyaa,Kanapaka,3 months ago,14,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Terrible product,Mic quality very worst,Chittoor District,2 months ago,5,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Just okay,Nyc productgreat built and designsound is decentcomfort should be more better,Anupgarh,9 months ago,8,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Classy product,Excellent performance awesome very nice mind blowing performance👌👌,New Delhi,4 months ago,8,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Perfect product!,Very nice product same as like apple airpods,Osmanabad,9 months ago,16,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,So very good 🙂♥️,Basirhat,9 months ago,6,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,Better than expected..,Basugaon,9 months ago,11,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Classy product,Best product in Flipkart thankyou boat 😍🥰❤️Bass quality is very good100/100Rating 😍🥰❤️💯Value for money 💸💰💰Thankyou boat ⛵ ❤️🥰💯😍,Tiruvannamalai District,9 months ago,13,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Classy product,Nice,New Delhi,9 months ago,10,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Worth the money,Working perfectly in IPhone than android,Wayanad District,9 months ago,9,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Worthless,Battery backup not bad but good,Hyderabad,1 month ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Worthless,Third class my one sideed airbods not working and still 25 days only i purchased. Not charging. And contct seller did not receiving the calll dont purchase.,Anand District,1 month ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific,Good 👍,Rayagada,1 month ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific purchase,Super product,Chittoor,2 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,Fabulous Excellent ProductGood Bass 👌Clear sound👍👌Nice design💫Super Battery Backup👍Best product 👍,Bidhan Nagar,2 months ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Worst experience ever!,White is bad airdopes,Gurugram,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Unsatisfactory,Very poor product  by boat,Begusarai,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Did not meet expectations,it is not charging properly,Mumbai Suburban,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Super!,Just excellent 😀👍🏻,Kolkata,3 months ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Awesome,Value for money product.. Must buy,Varanasi,4 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Brilliant,Very good product,Berhampore,9 months ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Best in the market!,Awesome Sound quality 💖🤩🤩🤩boAt op Bass 🔥,Nadia District,9 months ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,1.Super Sound quality...2.Amazing bass3.Battery is outstandingGot it yesterday Rs 999Fully satisfied 👍,Barabanki,9 months ago,12,4
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Awesome,Best quality boat very nice,Hajira,3 months ago,8,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Great product,Wow,Hazaribagh,1 month ago,0,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Useless product,Incoming voice is so poor,Jaipur,2 months ago,0,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Does the job,As expected,New Delhi,2 months ago,0,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Worth every penny,Very nice quality 161Bass is very clearValue for money,Pune District,3 months ago,0,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Fair,It is good but not work touch properly,Dhanbad,8 months ago,0,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Very Good,Quality is very good,Rewa,2 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Brilliant,just amazing...,Bengaluru,2 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Hated it!,Not satisfied,Jamui District,2 months ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",2,Not good,Not fit for my ear it's too big. Ear started to pain,Tekanpur,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Don't waste your money,Boat airdropes 161..iteam order charging issue.... High...plz Tel me sir .. worst...,Visakhapatnam,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Does the job,This product is better than (Noise and Boult earpods)medium sound 4/5medium build quality 4/5handy and premiumbattery bckup is normal,Nuh,3 months ago,4,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Pretty good,Bass boosted..🤫😉,Sakaldiha,3 months ago,3,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Not recommended at all,I buy 2 blootooth headphones but i used after 2 months both headphones not working. this is thoo much worst boat company.next time i never buy this type product.i hate this product... very very worst your products...,Chennai,1 month ago,4,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Wonderful,nice👍 value for money,Phusro,9 months ago,5,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Wonderful,Bass quality little lowBt overall goodBattery backup superb Build quality too goodLook wise 5 out of 5,Konch,9 months ago,8,3
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",2,Bad quality,Not for talk...only for just music lover,Prayagraj,3 months ago,6,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Utterly Disappointed,Worst product,Gudivada Krishna District,3 months ago,5,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Terrible product,"Bad mic quality,",Indore,3 months ago,5,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Simply awesome,Good & Excellent..!💞💞💞,Patna,9 months ago,6,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Nice product,"Hope iam the first person to post review on this product, i have purchased it for 999 on the launch date which is great buy, it looks replica of airpods, especially the white one. sound quality is good at this price segment. Only thing you need to worry is the shiny finish, which can get scratches easily, the one which i have purchased had already got Scratches on it & iam planing for replacement.",Puducherry,9 months ago,14,9
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Very poor,"Worst product, this boat product is not working i am very disappointed bcz before this I purchased boat neckband that neckband was also stop working without any physical damage after that I purchased AIRDOPES 161 and it's also not working from the day 4-5 I will not buy any boat product again",Lucknow,24 days ago,3,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Don't waste your money,1 month er modhyei light blinking stop hye geche,Kolkata,2 months ago,3,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific,"It's really good ,calling experience really good 😘I love it 😀 🖤",Bankura,3 months ago,4,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Excellent,More batter than other products in the market,Samastipur,9 months ago,4,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Horrible,"Not working after 10 days. charge issue touch issues. PLEASE DON""T BUY THIS PRODUCT",Coimbatore,9 months ago,4,1
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",4,Good quality product,Nice item,Junagadh District,3 months ago,5,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Terrific,Worth for money. Without any second thought do buy guys,Neyveli,9 months ago,5,2
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Highly recommended,Very bad quality totally waste money i suggest to all never bought this product ....,Jaipur,4 months ago,11,10
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Not recommended at all,The  product  is not  good.  I have  use  this  product  after  use of 12-13 days  the  right  side  earbud  is  not  working.....,Chandrapur,3 days ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Nice,Review of boat airdopes 161 after 15 days  Sound quality:9/10Mid/treable:7/10Bass quality:10/10 Battery backup:8/10Charging: 7/10Build quality:6/10Overall: you can go through it !!!,Chhindwara,3 days ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",3,Decent product,"Writing this after using for 3 months.All great except call quality.Pros -- Bass is great- sound is good- battery backup is great- build quality is goodCons -- call quality is not good, other person can't hear you properly. It seems you are talking from far.",Gurgaon,13 days ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Unsatisfactory,Right side earbud is defective..,Faridabad,21 days ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",5,Mind-blowing purchase,From 16-9-2022 upto 27 sept 2022 . i dint feel any inconveniences from the product. It works totally fine.The sound quality is good.The call connectivity is good.Everytging is better. But I once faced Heating issue after directly putting pods in case. it just got resolved by itself in 10 min.Untill  Now no more inconvenience faced,Kota,22 days ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Terrible product,One side not working plz Dont waste of money,Kaman,25 days ago,1,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",1,Worst experience ever!,Airdopes not working properly,Mandideep,1 month ago,2,0
ACCG6DS7Z2Z8SEAF,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset",2,Moderate,"I bought the product and replaced it but it's still the same... Everything is fine but terrible call quality, you might compromise at music quality but not the call quality. Terrible means terrible.. you can't communicate using the same... Simply DON'T BUY IT. This is not what's expected from boat.",Lucknow,1 month ago,2,0
